date      	time	Q	Flag
2013-03-14	0:00	23.7577952	V
2013-03-15	0:00	20.5013632	V
2013-03-16	0:00	22.8799744	V
2013-03-17	0:00	25.9948224	V
2013-03-18	0:00	21.8888864	V
2013-03-19	0:00	12.8275104	V
2013-03-20	0:00	9.7976128	V
2013-03-21	0:00	7.362368	V
2013-03-22	0:00	6.0031616	V
2013-03-23	0:00	4.672272	V
2013-03-24	0:00	5.6916768	V
2013-03-25	0:00	5.8332608	V
2013-03-26	0:00	5.946528	V
2013-03-27	0:00	12.74256	V
2013-03-28	0:00	36.245504	V
2013-03-29	0:00	60.597952	V
2013-03-30	0:00	49.5544	V
2013-03-31	0:00	33.98016	V
2013-04-01	0:00	23.502944	V
2013-04-02	0:00	17.0467136	V
2013-04-03	0:00	12.6576096	V
2013-04-04	0:00	9.4294944	V
2013-04-05	0:00	7.3057344	V
2013-04-06	0:00	6.0031616	V
2013-04-07	0:00	5.3235584	V
2013-04-08	0:00	5.9748448	V
2013-04-09	0:00	8.6649408	V
2013-04-10	0:00	43.89104	V
2013-04-11	0:00	43.607872	V
2013-04-12	0:00	39.64352	V
2013-04-13	0:00	30.015808	V
2013-04-14	0:00	30.015808	V
2013-04-15	0:00	38.510848	V
2013-04-16	0:00	27.8070976	V
2013-04-17	0:00	23.0498752	V
2013-04-18	0:00	32.281152	V
2013-04-19	0:00	39.077184	V
2013-04-20	0:00	30.582144	V
2013-04-21	0:00	25.5417536	V
2013-04-22	0:00	23.9843296	V
2013-04-23	0:00	32.847488	V
2013-04-24	0:00	32.281152	V
2013-04-25	0:00	27.8354144	V
2013-04-26	0:00	24.1825472	V
2013-04-27	0:00	21.3508672	V
2013-04-28	0:00	19.0005728	V
2013-04-29	0:00	17.3865152	V
2013-04-30	0:00	16.1972096	V
2013-05-01	0:00	17.0750304	V
2013-05-02	0:00	22.511856	V
2013-05-03	0:00	28.883136	V
2013-05-04	0:00	33.98016	V
2013-05-05	0:00	62.29696	V
2013-05-06	0:00	68.243488	V
2013-05-07	0:00	54.934592	V
2013-05-08	0:00	46.72272	V
2013-05-09	0:00	43.041536	V
2013-05-10	0:00	40.209856	V
2013-05-11	0:00	35.396	V
2013-05-12	0:00	31.14848	V
2013-05-13	0:00	27.7787808	V
2013-05-14	0:00	25.0320512	V
2013-05-15	0:00	22.2003712	V
2013-05-16	0:00	19.9916608	V
2013-05-17	0:00	38.794016	V
2013-05-18	0:00	63.429632	V
2013-05-19	0:00	79.570208	V
2013-05-20	0:00	124.310752	V
2013-05-21	0:00	114.399872	V
2013-05-22	0:00	98.542464	V
2013-05-23	0:00	85.233568	V
2013-05-24	0:00	70.225664	V
2013-05-25	0:00	60.597952	V
2013-05-26	0:00	74.190016	V
2013-05-27	0:00	107.887008	V
2013-05-28	0:00	123.17808	V
2013-05-29	0:00	110.718688	V
2013-05-30	0:00	95.427616	V
2013-05-31	0:00	78.154368	V
2013-06-01	0:00	67.393984	V
2013-06-02	0:00	56.916768	V
2013-06-03	0:00	48.704896	V
2013-06-04	0:00	44.740544	V
2013-06-05	0:00	59.748448	V
2013-06-06	0:00	53.518752	V
2013-06-07	0:00	45.590048	V
2013-06-08	0:00	39.360352	V
2013-06-09	0:00	49.271232	V
2013-06-10	0:00	58.332608	V
2013-06-11	0:00	45.30688	V
2013-06-12	0:00	58.332608	V
2013-06-13	0:00	114.399872	V
2013-06-14	0:00	67.393984	V
2013-06-15	0:00	56.916768	V
2013-06-16	0:00	61.730624	V
2013-06-17	0:00	57.483104	V
2013-06-18	0:00	55.784096	V
2013-06-19	0:00	50.120736	V
2013-06-20	0:00	43.89104	V
2013-06-21	0:00	43.89104	V
2013-06-22	0:00	55.784096	V
2013-06-23	0:00	82.968224	V
2013-06-24	0:00	89.19792	V
2013-06-25	0:00	99.675136	V
2013-06-26	0:00	83.817728	V
2013-06-27	0:00	74.190016	V
2013-06-28	0:00	68.243488	V
2013-06-29	0:00	61.730624	V
2013-06-30	0:00	53.235584	V
2013-07-01	0:00	45.023712	V
2013-07-02	0:00	38.510848	V
2013-07-03	0:00	33.696992	V
2013-07-04	0:00	30.015808	V
2013-07-05	0:00	26.5894752	V
2013-07-06	0:00	23.7011616	V
2013-07-07	0:00	21.0110656	V
2013-07-08	0:00	19.5102752	V
2013-07-09	0:00	18.689088	V
2013-07-10	0:00	17.7829504	V
2013-07-11	0:00	16.2255264	V
2013-07-12	0:00	15.0928544	V
2013-07-13	0:00	43.607872	V
2013-07-14	0:00	103.073152	V
2013-07-15	0:00	62.29696	V
2013-07-16	0:00	48.704896	V
2013-07-17	0:00	41.908864	V
2013-07-18	0:00	35.679168	V
2013-07-19	0:00	31.431648	V
2013-07-20	0:00	28.033632	V
2013-07-21	0:00	23.1631424	V
2013-07-22	0:00	19.680176	V
2013-07-23	0:00	16.99008	V
2013-07-24	0:00	14.6114688	V
2013-07-25	0:00	14.4132512	V
2013-07-26	0:00	20.7562144	V
2013-07-27	0:00	17.2166144	V
2013-07-28	0:00	14.6964192	V
2013-07-29	0:00	13.2805792	V
2013-07-30	0:00	11.9213728	V
2013-07-31	0:00	10.9586016	V
2013-08-01	0:00	10.1657312	V
2013-08-02	0:00	10.335632	V
2013-08-03	0:00	9.344544	V
2013-08-04	0:00	8.1552384	V
2013-08-05	0:00	12.6859264	V
2013-08-06	0:00	17.6413664	V
2013-08-07	0:00	15.291072	V
2013-08-08	0:00	13.6770144	V
2013-08-09	0:00	12.4310752	V
2013-08-10	0:00	11.0718688	V
2013-08-11	0:00	10.3922656	V
2013-08-12	0:00	12.4310752	V
2013-08-13	0:00	12.2045408	V
2013-08-14	0:00	10.9869184	V
2013-08-15	0:00	9.7976128	V
2013-08-16	0:00	8.778208	V
2013-08-17	0:00	7.78712	V
2013-08-18	0:00	6.9659328	V
2013-08-19	0:00	6.4845472	V
2013-08-20	0:00	5.9182112	V
2013-08-21	0:00	5.5784096	V
2013-08-22	0:00	5.8898944	V
2013-08-23	0:00	6.1730624	V
2013-08-24	0:00	5.521776	V
2013-08-25	0:00	5.1253408	V
2013-08-26	0:00	4.6439552	V
2013-08-27	0:00	4.3041536	V
2013-08-28	0:00	4.0209856	V
2013-08-29	0:00	3.964352	V
2013-08-30	0:00	3.8510848	V
2013-08-31	0:00	3.6245504	V
2013-09-01	0:00	3.398016	V
2013-09-02	0:00	3.1997984	V
2013-09-03	0:00	3.256432	V
2013-09-04	0:00	3.114848	V
2013-09-05	0:00	2.973264	V
2013-09-06	0:00	2.82035328	V
2013-09-07	0:00	2.8599968	V
2013-09-08	0:00	2.7892048	V
2013-09-09	0:00	2.69575936	V
2013-09-10	0:00	2.5060368	V
2013-09-11	0:00	2.38427456	V
2013-09-12	0:00	2.18888864	V
2013-09-13	0:00	2.04447296	V
2013-09-14	0:00	2.04447296	V
2013-09-15	0:00	2.48338336	V
2013-09-16	0:00	2.38144288	V
2013-09-17	0:00	2.2370272	V
2013-09-18	0:00	2.57966048	V
2013-09-19	0:00	2.55700704	V
2013-09-20	0:00	2.3502944	V
2013-09-21	0:00	2.23985888	V
2013-09-22	0:00	2.05863136	V
2013-09-23	0:00	2.10110656	V
2013-09-24	0:00	1.98783936	V
2013-09-25	0:00	1.84908704	V
2013-09-26	0:00	1.80661184	V
2013-09-27	0:00	1.60273088	V
2013-09-28	0:00	1.64803776	V
2013-09-29	0:00	1.68768128	V
2013-09-30	0:00	1.60839424	V
2013-10-01	0:00	1.53760224	V
2013-10-02	0:00	1.54043392	V
2013-10-03	0:00	1.79245344	V
2013-10-04	0:00	2.44090816	V
2013-10-05	0:00	6.229696	V
2013-10-06	0:00	7.9570208	V
2013-10-07	0:00	6.0314784	V
2013-10-08	0:00	4.7855392	V
2013-10-09	0:00	3.8510848	V
2013-10-10	0:00	3.2281152	V
2013-10-11	0:00	2.7325712	V
2013-10-12	0:00	2.54001696	V
2013-10-13	0:00	2.34746272	V
2013-10-14	0:00	2.19172032	V
2013-10-15	0:00	3.0582144	V
2013-10-16	0:00	3.681184	V
2013-10-17	0:00	3.4546496	V
2013-10-18	0:00	3.398016	V
2013-10-19	0:00	3.1431648	V
2013-10-20	0:00	2.8883136	V
2013-10-21	0:00	2.8883136	V
2013-10-22	0:00	2.58249216	V
2013-10-23	0:00	2.5343536	V
2013-10-24	0:00	2.3078192	V
2013-10-25	0:00	2.15774016	V
2013-10-26	0:00	2.09827488	V
2013-10-27	0:00	2.08694816	V
2013-10-28	0:00	1.99067104	V
2013-10-29	0:00	2.08411648	V
2013-10-30	0:00	1.98500768	V
2013-10-31	0:00	2.01615616	V
2013-11-01	0:00	1.93686912	V
2013-11-02	0:00	1.840592	V
2013-11-03	0:00	1.82360192	V
2013-11-04	0:00	1.86324544	V
2013-11-05	0:00	2.194552	V
2013-11-06	0:00	3.4829664	V
2013-11-07	0:00	4.530688	V
2013-11-08	0:00	4.1342528	V
2013-11-09	0:00	4.0776192	V
2013-11-10	0:00	3.5396	V
2013-11-11	0:00	3.2847488	V
2013-11-12	0:00	3.0015808	V
2013-11-13	0:00	2.74389792	V
2013-11-14	0:00	3.1431648	V
2013-11-15	0:00	3.0865312	V
2013-11-16	0:00	3.0015808	V
2013-11-17	0:00	3.256432	V
2013-11-18	0:00	3.2847488	V
2013-11-19	0:00	2.9449472	V
2013-11-20	0:00	2.8883136	V
2013-11-21	0:00	3.0298976	V
2013-11-22	0:00	2.71558112	V
2013-11-23	0:00	1.53760224	V
2013-11-24	0:00	2.21437376	V
2013-11-25	0:00	2.46639328	V
2013-11-26	0:00	2.48904672	V
2013-11-27	0:00	2.09261152	V
2013-11-28	0:00	2.10110656	V
2013-11-29	0:00	2.06429472	V
2013-11-30	0:00	2.09827488	V
2013-12-01	0:00	2.17189856	V
2013-12-02	0:00	2.24552224	V
2013-12-03	0:00	2.48338336	V
2013-12-04	0:00	2.49471008	V
2013-12-05	0:00	1.23744416	V
2013-12-06	0:00	1.07887008	V
2013-12-07	0:00	0.97126624	V
2013-12-08	0:00	1.1893056	V
2013-12-09	0:00	1.01374144	V
2013-12-10	0:00	1.11568192	V
2013-12-11	0:00	0.79003872	V
2013-12-12	0:00	0.9061376	V
2013-12-13	0:00	0.73340512	V
2013-12-14	0:00	0.79570208	V
2013-12-15	0:00	0.70225664	V
2013-12-16	0:00	0.74473184	V
2013-12-17	0:00	0.78437536	V
2013-12-18	0:00	0.7645536	V
2013-12-19	0:00	0.9769296	V
2013-12-20	0:00	0.88348416	V
2013-12-21	0:00	0.86083072	V
2013-12-22	0:00	0.79570208	V
2013-12-23	0:00	0.77304864	V
2013-12-24	0:00	0.67393984	V
2013-12-25	0:00	1.16665216	V
2013-12-26	0:00	1.02506816	V
2013-12-27	0:00	0.97126624	V
2013-12-28	0:00	1.3167312	V
2013-12-29	0:00	0.81552384	V
2013-12-30	0:00	0.67110816	V
2013-12-31	0:00	0.62863296	V
2014-01-01	0:00	0.9627712	V
2014-01-02	0:00	0.61447456	V
2014-01-03	0:00	0.6088112	V
2014-01-04	0:00	1.0052464	V
2014-01-05	0:00	0.65411808	V
2014-01-06	0:00	0.51819744	V
2014-01-07	0:00	0.51253408	V
2014-01-08	0:00	0.58898944	V
2014-01-09	0:00	0.54651424	V
2014-01-10	0:00	0.65694976	V
2014-01-11	0:00	0.56916768	V
2014-01-12	0:00	0.49271232	V
2014-01-13	0:00	0.58898944	V
2014-01-14	0:00	0.5380192	V
2014-01-15	0:00	0.47855392	V
2014-01-16	0:00	0.48704896	V
2014-01-17	0:00	0.4530688	V
2014-01-18	0:00	0.7645536	V
2014-01-19	0:00	0.86932576	V
2014-01-20	0:00	0.69659328	V
2014-01-21	0:00	0.5946528	V
2014-01-22	0:00	0.68809824	V
2014-01-23	0:00	0.5521776	V
2014-01-24	0:00	0.7928704	V
2014-01-25	0:00	0.86649408	V
2014-01-26	0:00	0.72491008	V
2014-01-27	0:00	0.53235584	V
2014-01-28	0:00	0.47855392	V
2014-01-29	0:00	0.59748448	V
2014-01-30	0:00	0.62863296	V
2014-01-31	0:00	0.53518752	V
2014-02-01	0:00	0.62863296	V
2014-02-02	0:00	0.47005888	V
2014-02-03	0:00	0.5238608	V
2014-02-04	0:00	0.58615776	V
2014-02-05	0:00	0.55500928	V
2014-02-06	0:00	0.47005888	V
2014-02-07	0:00	0.5521776	V
2014-02-08	0:00	0.52952416	V
2014-02-09	0:00	0.55784096	V
2014-02-10	0:00	0.5097024	V
2014-02-11	0:00	0.37944512	V
2014-02-12	0:00	0.5380192	V
2014-02-13	0:00	0.5946528	V
2014-02-14	0:00	0.52102912	V
2014-02-15	0:00	0.47005888	V
2014-02-16	0:00	0.57766272	V
2014-02-17	0:00	0.80136544	V
2014-02-18	0:00	0.88348416	V
2014-02-19	0:00	1.02789984	V
2014-02-20	0:00	0.99958304	V
2014-02-21	0:00	0.90047424	V
2014-02-22	0:00	0.72774176	V
2014-02-23	0:00	0.54934592	V
2014-02-24	0:00	0.61447456	V
2014-02-25	0:00	0.44174208	V
2014-02-26	0:00	0.38794016	V
2014-02-27	0:00	0.48988064	V
2014-02-28	0:00	0.50120736	V
2014-03-01	0:00	0.51819744	V
2014-03-02	0:00	0.45873216	V
2014-03-03	0:00	0.31431648	V
2014-03-04	0:00	0.35679168	V
2014-03-05	0:00	0.424752	V
2014-03-06	0:00	0.47855392	V
2014-03-07	0:00	0.6229696	V
2014-03-08	0:00	0.66827648	V
2014-03-09	0:00	0.72491008	V
2014-03-10	0:00	1.13833536	V
2014-03-11	0:00	1.22328576	V
2014-03-12	0:00	1.53193888	V
2014-03-13	0:00	1.81510688	V
2014-03-14	0:00	2.48055168	V
2014-03-15	0:00	5.8898944	V
2014-03-16	0:00	6.4279136	V
2014-03-17	0:00	7.78712	V
2014-03-18	0:00	8.6649408	V
2014-03-19	0:00	10.5338496	V
2014-03-20	0:00	12.2328576	V
2014-03-21	0:00	16.5086944	V
2014-03-22	0:00	13.0823616	V
2014-03-23	0:00	10.0241472	V
2014-03-24	0:00	11.3833536	V
2014-03-25	0:00	8.4667232	V
2014-03-26	0:00	10.9586016	V
2014-03-27	0:00	14.2150336	V
2014-03-28	0:00	19.397008	V
2014-03-29	0:00	16.848496	V
2014-03-30	0:00	15.857408	V
2014-03-31	0:00	20.3314624	V
2014-04-01	0:00	23.0215584	V
2014-04-02	0:00	17.9528512	V
2014-04-03	0:00	15.9140416	V
2014-04-04	0:00	16.1688928	V
2014-04-05	0:00	16.9334464	V
2014-04-06	0:00	16.28216	V
2014-04-07	0:00	15.0362208	V
2014-04-08	0:00	14.1584	V
2014-04-09	0:00	12.7991936	V
2014-04-10	0:00	11.5815712	V
2014-04-11	0:00	10.2223648	V
2014-04-12	0:00	9.1463264	V
2014-04-13	0:00	9.1463264	V
2014-04-14	0:00	13.308896	V
2014-04-15	0:00	12.176224	V
2014-04-16	0:00	10.5338496	V
2014-04-17	0:00	9.2595936	V
2014-04-18	0:00	7.7021696	V
2014-04-19	0:00	7.0792	V
2014-04-20	0:00	7.4473184	V
2014-04-21	0:00	16.423744	V
2014-04-22	0:00	14.6114688	V
2014-04-23	0:00	11.2984032	V
2014-04-24	0:00	14.3849344	V
2014-04-25	0:00	16.3671104	V
2014-04-26	0:00	13.2805792	V
2014-04-27	0:00	12.5443424	V
2014-04-28	0:00	45.30688	V
2014-04-29	0:00	60.88112	V
2014-04-30	0:00	63.429632	V
2014-05-01	0:00	56.916768	V
2014-05-02	0:00	47.289056	V
2014-05-03	0:00	40.209856	V
2014-05-04	0:00	35.112832	V
2014-05-05	0:00	31.714816	V
2014-05-06	0:00	28.175216	V
2014-05-07	0:00	24.918784	V
2014-05-08	0:00	21.8888864	V
2014-05-09	0:00	19.538592	V
2014-05-10	0:00	17.8679008	V
2014-05-11	0:00	17.8679008	V
2014-05-12	0:00	27.60888	V
2014-05-13	0:00	35.962336	V
2014-05-14	0:00	29.166304	V
2014-05-15	0:00	25.5417536	V
2014-05-16	0:00	22.7667072	V
2014-05-17	0:00	20.388096	V
2014-05-18	0:00	18.1510688	V
2014-05-19	0:00	16.4803776	V
2014-05-20	0:00	15.3477056	V
2014-05-21	0:00	13.9884992	V
2014-05-22	0:00	12.7708768	V
2014-05-23	0:00	11.8647392	V
2014-05-24	0:00	11.185136	V
2014-05-25	0:00	10.5621664	V
2014-05-26	0:00	10.1657312	V
2014-05-27	0:00	10.3639488	V
2014-05-28	0:00	10.7037504	V
2014-05-29	0:00	10.1657312	V
2014-05-30	0:00	9.486128	V
2014-05-31	0:00	8.778208	V
2014-06-01	0:00	9.4294944	V
2014-06-02	0:00	14.3566176	V
2014-06-03	0:00	19.3120576	V
2014-06-04	0:00	19.5952256	V
2014-06-05	0:00	18.8589888	V
2014-06-06	0:00	17.5280992	V
2014-06-07	0:00	15.7724576	V
2014-06-08	0:00	13.875232	V
2014-06-09	0:00	12.1195904	V
2014-06-10	0:00	10.901968	V
2014-06-11	0:00	9.8825632	V
2014-06-12	0:00	8.6649408	V
2014-06-13	0:00	7.6738528	V
2014-06-14	0:00	7.3340512	V
2014-06-15	0:00	7.8154368	V
2014-06-16	0:00	8.4667232	V
2014-06-17	0:00	31.997984	V
2014-06-18	0:00	48.704896	V
2014-06-19	0:00	92.0296	V
2014-06-20	0:00	129.124608	V
2014-06-21	0:00	107.887008	V
2014-06-22	0:00	107.60384	V
2014-06-23	0:00	99.958304	V
2014-06-24	0:00	90.330592	V
2014-06-25	0:00	79.853376	V
2014-06-26	0:00	69.942496	V
2014-06-27	0:00	61.730624	V
2014-06-28	0:00	55.21776	V
2014-06-29	0:00	62.29696	V
2014-06-30	0:00	82.11872	V
2014-07-01	0:00	83.53456	V
2014-07-02	0:00	66.261312	V
2014-07-03	0:00	54.085088	V
2014-07-04	0:00	44.740544	V
2014-07-05	0:00	37.944512	V
2014-07-06	0:00	33.130656	V
2014-07-07	0:00	29.166304	V
2014-07-08	0:00	25.201952	V
2014-07-09	0:00	21.520768	V
2014-07-10	0:00	18.6607712	V
2014-07-11	0:00	16.565328	V
2014-07-12	0:00	15.0645376	V
2014-07-13	0:00	14.3566176	V
2014-07-14	0:00	13.025728	V
2014-07-15	0:00	11.893056	V
2014-07-16	0:00	11.0152352	V
2014-07-17	0:00	10.3922656	V
2014-07-18	0:00	9.0896928	V
2014-07-19	0:00	8.1835552	V
2014-07-20	0:00	7.503952	V
2014-07-21	0:00	6.8526656	V
2014-07-22	0:00	6.2863296	V
2014-07-23	0:00	5.66336	V
2014-07-24	0:00	5.238608	V
2014-07-25	0:00	5.521776	V
2014-07-26	0:00	5.521776	V
2014-07-27	0:00	5.0687072	V
2014-07-28	0:00	4.6439552	V
2014-07-29	0:00	4.4174208	V
2014-07-30	0:00	4.3041536	V
2014-07-31	0:00	3.9360352	V
2014-08-01	0:00	3.7095008	V
2014-08-02	0:00	3.4546496	V
2014-08-03	0:00	3.2847488	V
2014-08-04	0:00	3.1714816	V
2014-08-05	0:00	3.1997984	V
2014-08-06	0:00	3.0865312	V
2014-08-07	0:00	3.0865312	V
2014-08-08	0:00	2.973264	V
2014-08-09	0:00	2.73540288	V
2014-08-10	0:00	2.50886848	V
2014-08-11	0:00	2.38993792	V
2014-08-12	0:00	2.336136	V
2014-08-13	0:00	2.19172032	V
2014-08-14	0:00	2.18605696	V
2014-08-15	0:00	2.14924512	V
2014-08-16	0:00	2.14641344	V
2014-08-17	0:00	2.09261152	V
2014-08-18	0:00	2.12942336	V
2014-08-19	0:00	2.3078192	V
2014-08-20	0:00	2.16057184	V
2014-08-21	0:00	2.3644528	V
2014-08-22	0:00	3.0582144	V
2014-08-23	0:00	4.2758368	V
2014-08-24	0:00	4.8421728	V
2014-08-25	0:00	5.238608	V
2014-08-26	0:00	4.9271232	V
2014-08-27	0:00	4.0209856	V
2014-08-28	0:00	4.1908864	V
2014-08-29	0:00	7.4473184	V
2014-08-30	0:00	8.5233568	V
2014-08-31	0:00	9.5427616	V
2014-09-01	0:00	14.7530528	V
2014-09-02	0:00	17.6130496	V
2014-09-03	0:00	16.28216	V
2014-09-04	0:00	14.016816	V
2014-09-05	0:00	12.2328576	V
2014-09-06	0:00	10.8170176	V
2014-09-07	0:00	9.3728608	V
2014-09-08	0:00	8.1269216	V
2014-09-09	0:00	6.9942496	V
2014-09-10	0:00	7.928704	V
2014-09-11	0:00	8.919792	V
2014-09-12	0:00	8.3817728	V
2014-09-13	0:00	8.6932576	V
2014-09-14	0:00	7.7021696	V
2014-09-15	0:00	7.1075168	V
2014-09-16	0:00	7.3057344	V
2014-09-17	0:00	7.1924672	V
2014-09-18	0:00	6.8526656	V
2014-09-19	0:00	6.2580128	V
2014-09-20	0:00	6.3429632	V
2014-09-21	0:00	6.654448	V
2014-09-22	0:00	6.4845472	V
2014-09-23	0:00	6.8526656	V
2014-09-24	0:00	6.7677152	V
2014-09-25	0:00	6.5978144	V
2014-09-26	0:00	6.3995968	V
2014-09-27	0:00	6.3146464	V
2014-09-28	0:00	6.1730624	V
2014-09-29	0:00	5.6916768	V
2014-09-30	0:00	5.4934592	V
2014-10-01	0:00	6.2580128	V
2014-10-02	0:00	8.2968224	V
2014-10-03	0:00	8.778208	V
2014-10-04	0:00	8.5516736	V
2014-10-05	0:00	8.3817728	V
2014-10-06	0:00	8.211872	V
2014-10-07	0:00	7.220784	V
2014-10-08	0:00	6.3146464	V
2014-10-09	0:00	5.7483104	V
2014-10-10	0:00	5.2102912	V
2014-10-11	0:00	4.7855392	V
2014-10-12	0:00	4.530688	V
2014-10-13	0:00	4.8421728	V
2014-10-14	0:00	7.3057344	V
2014-10-15	0:00	9.9391968	V
2014-10-16	0:00	9.5427616	V
2014-10-17	0:00	8.8914752	V
2014-10-18	0:00	8.0986048	V
2014-10-19	0:00	7.5605856	V
2014-10-20	0:00	7.362368	V
2014-10-21	0:00	6.9659328	V
2014-10-22	0:00	6.654448	V
2014-10-23	0:00	6.937616	V
2014-10-24	0:00	7.645536	V
2014-10-25	0:00	7.645536	V
2014-10-26	0:00	7.4190016	V
2014-10-27	0:00	7.3340512	V
2014-10-28	0:00	7.0792	V
2014-10-29	0:00	6.5411808	V
2014-10-30	0:00	6.3146464	V
2014-10-31	0:00	6.0314784	V
2014-11-01	0:00	5.7483104	V
2014-11-02	0:00	5.7483104	V
2014-11-03	0:00	5.8615776	V
2014-11-04	0:00	5.6916768	V
2014-11-05	0:00	5.4651424	V
2014-11-06	0:00	5.380192	V
2014-11-07	0:00	5.380192	V
2014-11-08	0:00	5.4085088	V
2014-11-09	0:00	5.380192	V
2014-11-10	0:00	5.2952416	V
2014-11-11	0:00	5.4934592	V
2014-11-12	0:00	4.813856	V
2014-11-13	0:00	4.2192032	V
2014-11-14	0:00	2.72690784	V
2014-11-15	0:00	2.55983872	V
2014-11-16	0:00	2.82601664	V
2014-11-17	0:00	2.63629408	V
2014-11-18	0:00	2.82035328	V
2014-11-19	0:00	3.2847488	V
2014-11-20	0:00	2.8599968	V
2014-11-21	0:00	2.690096	V
2014-11-22	0:00	2.80619488	V
2014-11-23	0:00	3.114848	V
2014-11-24	0:00	2.8599968	V
2014-11-25	0:00	2.54568032	V
2014-11-26	0:00	2.50037344	V
2014-11-27	0:00	2.26817568	V
2014-11-28	0:00	2.59948224	V
2014-11-29	0:00	2.83168	V
2014-11-30	0:00	2.62496736	V
2014-12-01	0:00	2.3078192	V
2014-12-02	0:00	2.57116544	V
2014-12-03	0:00	2.59381888	V
2014-12-04	0:00	2.53152192	V
2014-12-05	0:00	2.62779904	V
2014-12-06	0:00	2.52302688	V
2014-12-07	0:00	2.71558112	V
2014-12-08	0:00	2.63912576	V
2014-12-09	0:00	2.57399712	V
2014-12-10	0:00	2.72973952	V
2014-12-11	0:00	2.71274944	V
2014-12-12	0:00	2.6759376	V
2014-12-13	0:00	2.8599968	V
2014-12-14	0:00	3.4829664	V
2014-12-15	0:00	4.7005888	V
2014-12-16	0:00	5.380192	V
2014-12-17	0:00	2.8599968	V
2014-12-18	0:00	3.398016	V
2014-12-19	0:00	4.8988064	V
2014-12-20	0:00	4.7572224	V
2014-12-21	0:00	4.389104	V
2014-12-22	0:00	4.6439552	V
2014-12-23	0:00	5.2669248	V
2014-12-24	0:00	5.6067264	V
2014-12-25	0:00	6.0597952	V
2014-12-26	0:00	6.2013792	V
2014-12-27	0:00	5.8615776	V
2014-12-28	0:00	3.398016	V
2014-12-29	0:00	3.2847488	V
2014-12-30	0:00	3.2281152	V
2014-12-31	0:00	3.398016	V
2015-01-01	0:00	3.7378176	V
2015-01-02	0:00	3.5112832	V
2015-01-03	0:00	3.4829664	V
2015-01-04	0:00	3.0582144	V
2015-01-05	0:00	2.8175216	V
2015-01-06	0:00	2.8599968	V
2015-01-07	0:00	3.0298976	V
2015-01-08	0:00	3.3696992	V
2015-01-09	0:00	3.0582144	V
2015-01-10	0:00	2.64195744	V
2015-01-11	0:00	2.83168	V
2015-01-12	0:00	2.16057184	V
2015-01-13	0:00	1.7273248	V
2015-01-14	0:00	2.3502944	V
2015-01-15	0:00	2.4918784	V
2015-01-16	0:00	2.14641344	V
2015-01-17	0:00	2.44657152	V
2015-01-18	0:00	2.265344	V
2015-01-19	0:00	2.00482944	V
2015-01-20	0:00	2.265344	V
2015-01-21	0:00	2.16906688	V
2015-01-22	0:00	2.01898784	V
2015-01-23	0:00	2.44090816	V
2015-01-24	0:00	2.67876928	V
2015-01-25	0:00	2.8883136	V
2015-01-26	0:00	3.0015808	V
2015-01-27	0:00	3.8510848	V
2015-01-28	0:00	3.964352	V
2015-01-29	0:00	3.964352	V
2015-01-30	0:00	3.4263328	V
2015-01-31	0:00	3.398016	V
2015-02-01	0:00	3.0865312	V
2015-02-02	0:00	2.4210864	V
2015-02-03	0:00	2.78354144	V
2015-02-04	0:00	3.0298976	V
2015-02-05	0:00	2.690096	V
2015-02-06	0:00	2.65328416	V
2015-02-07	0:00	2.61364064	V
2015-02-08	0:00	2.62213568	V
2015-02-09	0:00	2.6759376	V
2015-02-10	0:00	2.65894752	V
2015-02-11	0:00	2.59948224	V
2015-02-12	0:00	2.41259136	V
2015-02-13	0:00	2.49754176	V
2015-02-14	0:00	2.48621504	V
2015-02-15	0:00	2.35878944	V
2015-02-16	0:00	2.3927696	V
2015-02-17	0:00	2.33896768	V
2015-02-18	0:00	2.24552224	V
2015-02-19	0:00	2.05013632	V
2015-02-20	0:00	2.15490848	V
2015-02-21	0:00	2.24835392	V
2015-02-22	0:00	2.09827488	V
2015-02-23	0:00	1.982176	V
2015-02-24	0:00	2.17756192	V
2015-02-25	0:00	2.1662352	V
2015-02-26	0:00	2.14924512	V
2015-02-27	0:00	2.11526496	V
2015-02-28	0:00	2.05579968	V
2015-03-01	0:00	2.39843296	V
2015-03-02	0:00	2.3219776	V
2015-03-03	0:00	2.265344	V
2015-03-04	0:00	2.01898784	V
2015-03-05	0:00	1.87740384	V
2015-03-06	0:00	1.9963344	V
2015-03-07	0:00	2.12942336	V
2015-03-08	0:00	6.1164288	V
2015-03-09	0:00	18.122752	V
2015-03-10	0:00	16.5370112	V
2015-03-11	0:00	14.2150336	V
2015-03-12	0:00	11.7797888	V
2015-03-13	0:00	10.5621664	V
2015-03-14	0:00	9.769296	V
2015-03-15	0:00	8.919792	V
2015-03-16	0:00	8.211872	V
2015-03-17	0:00	6.9942496	V
2015-03-18	0:00	6.088112	V
2015-03-19	0:00	5.66336	V
2015-03-20	0:00	5.2952416	V
2015-03-21	0:00	5.0687072	V
2015-03-22	0:00	4.8421728	V
2015-03-23	0:00	5.0120736	V
2015-03-24	0:00	4.8704896	V
2015-03-25	0:00	5.6350432	V
2015-03-26	0:00	6.796032	V
2015-03-27	0:00	6.2863296	V
2015-03-28	0:00	5.8332608	V
2015-03-29	0:00	5.4934592	V
2015-03-30	0:00	5.2102912	V
